the_geom,address_full,close_time,open_time,food_type,food_description,fixed_or_moving,locations_description,cuisine_origin,cartodb_id,average_price_rmb,semester,taste,vendor_origin,cleanliness,notes,employment,photo_url
0101000020E61000000A1FAA783F435E40D41FFC3D201D3F40,No. 165 Xijing Street,8:00 AM,8:00 PM,Chuar,N/A,Fixed,Open covered space corner ,Xinjiang ,233,N/A,Spring 2017,3.5,Anhui,3,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/534b2b86-5c06-4b6b-a7d8-273c2091b323"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000071F7A8553435E40D01FD4ABAD1C3F40,"No. 299 Zhuhu Road, Zhujiajiao",N/A,N/A,Popped rice cakes,N/A,Fixed,Food cart ,N/A,234,15,Spring 2017,N/A,Jiangsu,N/A,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/0a8720dc-2301-4cd7-a962-b164e26d2d1f"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000FE1E127148435E40CE1F2091B81C3F40,"No. 299 Zhuhu Road, Zhujiajiao",N/A,N/A,Fried sweet flower-shape cake,N/A,Moving,Moving cart on side street of tourist area,N/A,235,N/A,Spring 2017,5,Shanghai,N/A,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/aecd11db-bf4f-4204-92aa-f9752f07c176"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000E81EE6E23E435E40D21F20A7C01C3F40,Middle Shadian Road,N/A,N/A,Candy,N/A,Fixed,Side store ,N/A,236,N/A,Spring 2017,N/A,N/A,N/A,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/6db479b3-5ac2-4110-9df2-3dd170083c54"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000235014D441435E40D785BF82181D3F40,No. 165 Xijing Street,N/A,N/A,Yogurt,N/A,N/A,Inside water town,N/A,237,N/A,Spring 2017,3.5,Shanghai,N/A,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/c586be06-9490-4dcd-b67a-8a864adfa85f"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000003DD175E107655E409A25016A6A413F40,No. 753 Jinyang Road,10:30 PM,4:00 AM,Chuar,N/A,Moving,In front of Suning,N/A,262,8,Spring 2017,3.5,N/A,3,N/A,Self-employed,N/A
,,,,,,,,,323,,,,,,,,
0101000020E6100000BD1E56FC3E435E402E5BCE65171D3F40,No. 165 Xijing Street,N/A,N/A,Xiaolongbao/Soup dumplings,N/A,Fixed,Inside alleyway inside watertown,N/A,238,15,Spring 2017,3.5,Zhijiang,N/A,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/5d7598d5-9c08-4eae-96f2-7f22b9004deb"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000000B1F523436435E40DD1F2034151D3F40,Zhuhu Road,N/A,N/A,Buckwheat cakes,N/A,Fixed,Next to the river in the water town ,Shanghai,239,N/A,Spring 2017,,Shanghai,N/A,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/ea7971a4-ccb1-47a8-8607-1f1dd1a1bfb9"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000B5B9307734435E40194260A9261D3F40,Zhuhu Road,N/A,N/A,Stinky Tofu,N/A,Fixed,Next to the river ,N/A,240,10,Spring 2017,,Anhui,N/A,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/df3fa3a8-b03c-433f-aad4-d76275fde113"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000F11E008438435E40DD1F187F681D3F40,Kezhiyuan Road,11:00 AM,N/A,Fried radish cake ,N/A,Fixed,In an alleyway next to the river,Zhujiajiao,241,N/A,Spring 2017,3.5,Shanghai,N/A,Works outside her house ,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/d50ea268-c893-4b92-bbc1-fc77ba4467d6"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000E11E268D27435E40DD1F5444581D3F40,Zhuhu Road,9:00 AM,N/A,,N/A,Fixed,Next to the river ,N/A,242,N/A,Spring 2017,3.5,Shanghai,N/A,Lives inside the alleyway ,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/9c9c64ab-e01a-4d40-82dd-78c75d2e8508"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000445687804A435E40BAE63750B31C3F40,"No. 299 Zhuhu Road, Zhujiajiao",7:00 AM,7:00 PM,Rice Dumpling,N/A,Fixed,"Open, living room style ",Zhujiajiao,243,N/A,Spring 2017,3.5,Zhujiajiao,3,Alipay and WeChat payment available,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/1d3a25d1-e543-4b3d-a0bb-5b5eda986a16"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000F3309A4F42435E40F5A255D5BC1C3F40,Middle Shadian Road,7:00 AM,7:00 PM,Rice Dumpling,N/A,Fixed,"Small open, near entrance to water town ",Zhujiajiao,244,N/A,Spring 2017,3.5,Zhujiajiao,3,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/8c8bce9d-aaaa-4627-a252-206a6d9a0dee"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000002C0C80C33E435E4009E6B468DD1C3F40,Zhuhu Road,8:00 AM,7:00 PM,Rice wine ,N/A,Fixed,"Open, jars of alcohol ",N/A,245,120,Spring 2017,5,Zhijiang,5,Alipay and WeChat payment available,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/629776d7-4ec3-41d6-afaf-d2b06c7c34cc"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000011F202E355E5E40062024A1593A3F40,No. 112 North Huangpi Road,N/A,N/A,"Rice dumpling, corn and tea eggs",N/A,N/A,Food stand ,N/A,246,5,Spring 2017,N/A,Wuhan,N/A,N/A,Employee,N/A
0101000020E61000002F1FCED2F25C5E40FA1FC4F2663B3F40,No. 506 North Shaanxi Road,N/A,N/A,Chuar,N/A,Fixed,On the street,N/A,247,25,Spring 2017,5,N/A,5,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/75c6b9b6-c95c-4c19-aa22-08239e4444e1"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000071FE638EE5B5E40F91F5C8F982F3F40,No. 578 North Caoxi Road,5:30 PM,1:30 AM,Chuar in soup,N/A,Fixed,"Right met to Shanghai Stadium, next to Police Station",Northern China,248,12,Spring 2017,5,Henan,5,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/0de85596-e85e-4485-9c7d-c47add636105"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000131FBC56465B5E40EB1F94730B373F40,No. 120 Anhua Road,6:00 PM,3:00 AM,Stir-fried rice and noodles,N/A,Moving,"Yan'an road (W) In front of Midnight Snack
And Heineken Smart Cantonese Style Restaurant",Jiangxi,249,10,Spring 2017,5,N/A,3,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/b6cc7ba4-79af-46cf-88e3-d9502f315d0c"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000FFFFF785445B5E40A476203B06373F40,No. 120 Anhua Road,7:00 PM,2:00 AM,Chuar,N/A,Moving,Beneath highway overpass,Xinjiang ,250,N/A,Spring 2017,5,Hunan,3,N/A,Self-employed,N/A
0101000020E6100000EEFF7FA49C5C5E40B00526D094343F40,No. 10 Hengshan Road,9:00 PM,5:00 AM,Cold noodles,N/A,Moving,Outside Nightclub ,Xi'an,251,12,Spring 2017,3.5,Anhui,3,N/A,Self-employed,N/A
0101000020E6100000A04FE449D25E5E408CBCAC89053A3F40,No. 125 South Yunan Road,N/A,N/A,Xiaolongbao/Soup dumplings,N/A,Fixed,Shop-like,N/A,252,N/A,Spring 2017,N/A,Shanghai,3,"She said that Shanghainese people don't sell street food, only outsiders. ",Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/d8be23b1-6658-4ecc-a21b-c7518259b507"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000062FFA0AD25E5E4097361C96063A3F40,No. 123 South Yunan Road,6:30 AM,10:00 AM,Taiwanese Rice ball,N/A,Fixed,In a store,Taiwan,253,N/A,Spring 2017,N/A,Hefei,3,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/9fcf293c-e3de-4c4f-a350-4024af56e79a"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000CC9B1E6FCD5E5E4096D7005B143A3F40,No. 111 South Yunan Road,N/A,N/A,Scallion Pancakes,N/A,Moving,"Table, they more with their car",N/A,254,4.5,Spring 2017,N/A,Anhui,5,They've been selling at the same place for years. They are there because the number of people attract them. ,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/bb2366a4-5e13-4a3f-b31a-e22fc0656517"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000D0ED258DD15E5E4072F8A413093A3F40,No. 121 South Yunan Road,N/A,N/A,Xiaolongbao/Soup dumplings,N/A,N/A,In a shop,Anhui,255,N/A,Spring 2017,N/A,Anhui,5,They've been there for 10 years.,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/16fede48-1883-4a23-9d0d-e8c8b6df9844"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000000DEB7C2E09255E405A4E9DA27E314040,No. 274 East Ninghai Road,N/A,N/A,Steamed Buns,N/A,Fixed,Shop front,Anhui,256,N/A,Spring 2017,N/A,Anhui,3,They've been there for 6 years.,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/8e65867d-fe5d-49a7-b115-e97eaf0905a0"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000004E9253E009255E40849F38807E314040,No. 280 East Ninghai Road,N/A,N/A,Taiwanese rice roll,N/A,Fixed,"In  a shop, close to metro",Anhui,257,N/A,Spring 2017,N/A,Anhui,N/A,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/27e884b8-1e99-493c-8c39-55212b23009e"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000F7F35C957A255E404C6DA983BC314040,No. 303 East Ninghai Road,5:30 AM,10:30 AM,Bread,N/A,Fixed,In the store,Shanghai,258,N/A,Spring 2017,N/A,Anhui,N/A,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/71dc25e1-cb41-4bd6-93f2-f92398737fa8"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000000D33349E08655E4040BD19355F413F40,No. 753 Jinyang Road,10:30 PM,2:00 AM,Dumplings,N/A,Moving,Across the Street from the other vendors and Suning,N/A,259,30,Spring 2017,5,N/A,5,N/A,Self-employed,N/A
0101000020E61000009B3A8F8AFF645E40F10F5B7A34413F40,No. 753 Jinyang Road,10:00 PM,3:00 AM,Chuar,N/A,Moving,Middle of Jinyang Rd,General China,260,3,Spring 2017,3.5,Hebei,3,N/A,Employee,N/A
0101000020E61000003123BC3D08655E40EC4B361E6C413F40,No. 753 Jinyang Road,10:30 PM,4:00 AM,Fried Rice and Noodle,N/A,Moving,The cluster of street food vendors is right in front of the Suning Electronics Store,N/A,261,25,Spring 2017,5,N/A,3,N/A,Self-employed,N/A
0101000020E6100000F3FF6790D55E5E403AB6BF07C8363F40,No. 1181 Lujiabang Road,7:00 AM,12:00 AM,Wontons,N/A,Fixed,Storefront on main road,Fujian,267,24,Spring 2017,N/A,Fujian,5,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/2c00af77-3a8e-4e34-b470-2fe2db69e58f"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000E0FFA74CD95E5E40EE2937EC6D363F40,No. 1130 South Xizang Road ,8:00 AM,9:00 PM,Chestnuts ,N/A,Moving,Outside a mall ,N/A,268,24.9,Spring 2017,N/A,Heilongjiang,3,He just moved here. Works here because he just wants some extra cash. He wants to open his open snack stall in a few years once he saves up enough ,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/55b9cbce-0912-414a-abe3-d1865c75dc62"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000FBFFFF16F35E5E403EF4D636BB363F40,No. 1082 Lujiabang road,9:30 AM,9:30 PM,"Waffle and milktea, fish balls, and steamed buns",N/A,Fixed,Next to a bank,Hong Kong ,269,20,Spring 2017,N/A,Shanghai,5,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/d442e98e-7df3-479e-be6b-503a3bdc033d"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000EDFF3FBC775E5E404625E05984353F40,No. 181 Jumen Road,6:00 PM,10:00 PM,Fried rice and noodle,N/A,Moving,In front of a closed restaurant ,General China,270,20,Spring 2017,N/A,Henan,1,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/c854c47c-cdda-404d-9924-f549e6363a34"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000001E0060E8855E5E405A866480A5353F40,No. 501 Jumen Road,6:30 AM,7:00 PM,Breakfast rice roll ,N/A,Fixed,Small storefront split in two (this space is rented from owners of the second one) ,Shanghai,271,13,Spring 2017,N/A,N/A,5,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/9e9a7c1d-5a3a-40e4-86fb-4fa81df4cb5d"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000171FCA52015A5E40F51FB487963B3F40,North Zhongshan Road,8:00 AM,6:30 PM,Strawberry,N/A,Moving,Ningxia road and Zhongshanbei road,N/A,272,N/A,Spring 2017,N/A,N/A,N/A,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/90ef5370-f8e0-4c92-a19d-10195185a521"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000070070C1D85E5E40FEB39C6106373F40,No. 112 Dalin Road,4:30 AM,10:30 AM,Baked food and tea eggs,N/A,Fixed,Big store but tables outside ,Shanghai ,273,3.5,Spring 2017,N/A,Zhejiang ,3,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/0e409724-ebc1-4600-bf3a-817595c41bca"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000EFFF7795B15E5E40881D2391E6363F40,No. 256 Dalin Road,,,Egg pancake,N/A,Fixed,Busy alley. Storefront is a restaurant but they set up some tables for cooking jidanbing outside ,Tianjin,274,N/A,Spring 2017,N/A,Jiangsu,3,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/b874eb4d-ef74-4070-b1e5-4dd433110243"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000E7FF6F199F5E5E406CDAF6CCD6363F40,No. 368 Dalin Road,8:00 AM,12:00 AM,Cold rice noodle and fruit,N/A,Fixed,Corner store ,Shaanxi,275,10,Spring 2017,N/A,Jiangxi,1,Vendor went to shaanxi to learn how to cook. Vendor owns another stall that makes the liangpi sold at this location.,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/e0c65114-6592-451b-9004-c9cfb2b83012"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000000400C0D7AE5E5E403E9F0A75B2363F40,No. 1297 Lujiabang road,8:00 AM,8:00 PM,Yams,N/A,Fixed,"On a Main Street, with a full storefront ","""Innovative cuisine""",276,14.8,Spring 2017,N/A,Fujian,5,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/8e34b793-438a-4350-8c6d-8d34b60052d1"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000E4FF17C9A15E5E40E2E687DEB7363F40,No . 557 Fangxie road ,6:30 AM,10:00 AM,Pancake,N/A,Fixed,Hot plates on tables in an alley (nontang),Shanghai ,277,9.5,Spring 2017,N/A,Jiangsu,3,Kids don't work here and it's their first time doing it.,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/cb0af60b-0b04-470b-9f09-9d1050e17d4d"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000F5FF5F22025D5E4077992DA65D373F40,No. 589 Nancheng Road,7:00 PM,3:00 AM,Chuar,N/A,Fixed,Alley behind IAPM ,Shanghai ,278,20,Spring 2017,N/A,Shandong,5,"In the morning he sells Shandong food, but at night people prefer chuar.
Not from his parents. He started it on his own. ",Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/2fc7f225-1929-46e4-a479-7f46720b7a0f"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000FFFF27838D5D5E40285FE10C7A383F40,No. 15 Sinan Road,8:00 AM,11:30 PM,Pancake and egg roll,N/A,Fixed,In between street,Shanghai / Taiwan,279,10,Spring 2017,N/A,Zhejiang,5,Sold crispy egg rolls for 10 kuai a pack which is deemed pricy.,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/a7fd3e84-6e57-4e2c-8492-9410eec26f69"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000003D98141F9F605E4022AB5B3D274D3F40,No. 399-D11 Handan Road,N/A,N/A,N/A,N/A,N/A,It's near to Jiangwan Stadium Railway Station,N/A,282,N/A,Spring 2017,5,N/A,3,Xinjiang BBQ,Employee,N/A
0101000020E6100000973AC8EBC1605E408A213999B84D3F40,No.20-6 Guoji Road,8:30 PM,11:30 PM,N/A,N/A,Fixed,It's near to Jiangwan Stadium Railway Station in Yangpu District. It's one of the most crowded district in Shanghai and there are three universities nearby. ,N/A,283,10,Spring 2017,3.5,N/A,5,Changsha Stinky Tofu,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/0757deef-8cec-41f4-9066-68cfa743b0c9"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000008CF4A276BF605E409450FA42C84D3F40,Guoji Road,9:00 AM,12:00 AM,N/A,N/A,Fixed,It's near to Jiangwan Stadium Railway Station in Yangpu District. It's one of the most crowded district in Shanghai and there are three universities nearby. ,N/A,284,12,Spring 2017,5,N/A,5,Guokui,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/a388ecd0-fab7-4484-b2b9-b3a056ef11eb"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000051BCCADAA6605E40B745990D324D3F40,No. 557 Handan Road,10:00 AM,10:00 PM,Fried Seafood,N/A,Fixed,Near to Wujiaochang Railway Station,N/A,285,32,Spring 2017,5,N/A,3,N/A,Self-employed,N/A
0101000020E61000004A42226DE3645E400AD6389B8E403F40,Jinyang Road Zaozhuang Road,11:00 PM,2:00 AM,Dumplings,N/A,N/A,Close to small shops and local branded stores,General China,286,10,Spring 2017,3.5,Dongbei,3,N/A,N/A,N/A
0101000020E6100000734BAB21715F5E401AC39CA04D4E3F40,Wuchuan Road,N/A,N/A,N/A,N/A,Moving,It's at the gate of Shanghai Caijing University ,N/A,287,N/A,Spring 2017,N/A,N/A,N/A,Tofu and Baked Potato,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/e54707a9-5ebe-4231-968a-acadf8851ea5"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000EA42ACFE08605E40333509DE904E3F40,No. 447 Guoding Road,6:00 AM,11:30 PM,N/A,N/A,Fixed,It's near to Jiangwan Stadium Railway Station in Yangpu District. It's one of the most crowded district in Shanghai and there are three universities nearby. ,N/A,288,13,Spring 2017,5,Shaanxi,3,Roujiamo,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/7eaad58b-1bd4-4e46-82d2-759ccc0db056"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000118B187618605E406C921FF12B4E3F40,No. 425 Guoding Road,7:00 AM,11:00 PM,N/A,N/A,Fixed,It's near to Jiangwan Stadium Railway Station in Yangpu District. It's one of the most crowded district in Shanghai and there are three universities nearby. ,N/A,289,N/A,Spring 2017,N/A,Jilin Province,N/A,Yanbian Sticky rice cake,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/1a2c4eed-7a26-4070-abb9-218c6e89cc8b"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000000FD594641D605E40B7F1272A1B4E3F40,No. 421 Guoding Road,8:00 AM,11:00 PM,Fried squid,N/A,Moving,It's at the gate of Shanghai Caijing University,N/A,290,N/A,Spring 2017,N/A,N/A,N/A,Fried Squid,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/5b8b4e4b-fcbd-4063-b876-b38cac382615"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000073D712F241605E40E126A3CA304E3F40,Daxue Road,9:00 AM,10:30 PM,N/A,N/A,Fixed,It's near to Wujiaochang Railway Station in Yangpu District. It's one of the most crowded district in Shanghai and there are three universities nearby. ,N/A,291,48,Spring 2017,5,Jiangsu Province,5,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/d7bd4b82-fe7c-44c3-9e9f-438406e1cb43"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000649291B3B0605E406C921FF12B4E3F40,Zhentong Road,9:00 AM,11:00 PM,N/A,N/A,Fixed,It's near to Jiangwan Stadium Railway Station,N/A,292,8,Spring 2017,3.5,N/A,3,Northeastern Pancake,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/12bc3d8d-ca7f-4470-a3ca-1b4cf3a345d9"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000121F440DFA595E40F31FE410473B3F40,North Zhongshan Road,N/A,N/A,"Bubble tea, pancake and sausage",N/A,Fixed,Near Local Hotels,Shanghai,293,10,Spring 2017,3.5,N/A,3,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/248de75d-d372-4bd0-b21e-8cfec40eacde"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000FC1E364AF8595E40F91FB4E7093B3F40,North Zhongshan Road,8:00 AM,8:08 PM,Pancake and Turkey BBQ,N/A,Fixed,Near Highway,Xi'an,294,10,Spring 2017,N/A,Shanghai,N/A,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/298b3979-71db-4bf7-99ef-d42b411cb5d5"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000141F723BF8595E40F51F40C9F63A3F40,North Zhongshan Road,7:00 AM,8:10 PM,Pancake,N/A,Fixed,Near Highway,Taiwan ,295,20,Spring 2017,3.5,Shanghai,3,Peak Time: Mornings & Off Work,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/a6907267-480e-43df-89b6-b32f48298e5a"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000371FF43FF9595E40EB1FE042EC3A3F40,North Zhongshan Road,N/A,N/A,Fried rice and fried noodles,N/A,Moving,Near University,N/A,296,8,Spring 2017,5,Anhui,N/A,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/287f6233-471a-47c0-b18b-7d1f756e0720"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000281F9C76FC595E40FB1FD876ED3A3F40,North Zhongshan Road,N/A,N/A,Cold noodle,N/A,Moving,Across the school,Shann'xi,297,10,Spring 2017,N/A,Shaanxi,3,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/87063f5c-ec45-4cfd-8b6f-380e3b784ad8"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000000A1F4AF6FB595E40EC1F7411E43A3F40,North Zhongshan Road,6:00 PM,12:30 AM,Chuar,N/A,Moving,Right outside of University Campus ,Xinjiang,298,3,Spring 2017,3.5,N/A,3,N/A,,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/0cad3747-5995-40cc-85e2-0a9c24f2f4fa"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000281F9AF0FC595E40EE1F847EEE3A3F40,North Zhongshan Road,12:32 PM,10:33 PM,Fried rice and fried noodles,N/A,Moving,N/A,Shanghai,299,8,Spring 2017,3.5,Anhui,3,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/2705fb5b-d633-44c2-bf5b-2a29f9cf5427"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000004DEA5E30F6595E407C85414ECD3A3F40,North Zhongshan Road,N/A,N/A,Nuts,N/A,,Across the school,Shanghai,300,N/A,Spring 2017,N/A,N/A,5,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/eda0c411-7c08-45e5-8879-7df218f38681"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000000A1F24E0FB595E4002209C41C83A3F40,North Zhongshan Road,5:00 PM,10:30 PM,Lamest ball,N/A,Moving,Across the school,N/A,301,10,Spring 2017,3.5,N/A,1,Peak Time: 7-8PM,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/5a34fe78-cb72-4810-9bd4-4e8d06a5423b"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000002F1FF61FF9595E40EF1F6C970B3B3F40,North Zhongshan Road,6:30 AM,9:00 PM,Steamed Buns,N/A,Fixed,Near Local Hotels,Shanghai,302,5,Spring 2017,N/A,N/A,N/A,Peak Time: 7-8AM,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/49f5ed0c-9941-431e-bfe1-ae8485068555"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000FD86890629655E4022A98592C9413F40,intersection of Jinqiao Road and Jinyang Road,7:00 AM,11:00 PM,Xinjiang Food,N/A,Fixed,A permanent metal stall with a portable grill out front,Xinjiang,304,15,Spring 2017,N/A,Xinjiang,3,N/A,N/A,N/A
